5.999999999999999778e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-2.000000000000000111e-01,-5.999999999999999778e-01,-1.578000000000000069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.950831969234174901e-01,8.459299534443867131e-05,4.985835306349139517e-01,-1.187007807485116066e-17,-1.679146163627443233e-01,-6.407210976355409704e-01,-1.564670411635386005e+00,-2.099698097993819325e-03,5.996992652190475531e-02,-7.748868314376089472e-02,-1.973403914059008307e-02,2.215282518734228590e-03,0.000000000000000000e+00
5.901525676097605366e-01,2.266217508871710019e-04,4.971328549988669465e-01,-1.083898066875465649e-17,-1.365027913727800413e-01,-6.790724267606548237e-01,-1.552979764998707823e+00,-4.177771560654582050e-03,1.222643522657054782e-01,-1.551794815304586850e-01,-3.736770963922870364e-02,4.452580374475647793e-03,0.000000000000000000e+00
5.852900782870537055e-01,4.199174766896462095e-04,4.956679947306269485e-01,-6.482916402061628271e-18,-1.061812614677628275e-01,-7.147013864740295874e-01,-1.542943108069028124e+00,-6.199619590014004630e-03,1.856344801903296315e-01,-2.320052629618271911e-01,-5.282109284058985471e-02,6.450310069092173720e-03,0.000000000000000000e+00
5.804947579444326156e-01,-3.141028733614767161e-03,4.928196624026799366e-01,1.482085106829017120e-19,-1.061812614677628275e-01,-7.136923100969611022e-01,-1.539245904611587612e+00,-8.165910586825014111e-03,1.641089511852812377e-01,-3.939244785357415846e-01,-1.520812884523383424e-01,-7.773423889812225429e-02,0.000000000000000000e+00
5.757644073515877370e-01,-6.685075667570919075e-03,4.899676610199265037e-01,-1.209010852970236008e-17,-1.061812614677628275e-01,-7.128686445435311603e-01,-1.535385399323835554e+00,-1.007904208569244606e-02,1.427691083258867677e-01,-5.552612189371015639e-01,-2.501026040799557704e-01,-1.623895065312594421e-01,0.000000000000000000e+00
5.710978402532533860e-01,-1.021196650147051729e-02,4.871123718694942428e-01,-1.394074896088070901e-17,-1.061812614677628275e-01,-7.122285981099489849e-01,-1.531363949428272031e+00,-1.194001467783695029e-02,1.216248650684436661e-01,-7.160102751589648706e-01,-3.468943560893441580e-01,-2.474910540011769355e-01,0.000000000000000000e+00
5.664936509256531805e-01,-1.372150611664346362e-02,4.842544431552112671e-01,-1.719658173766108520e-17,-1.061812614677628275e-01,-7.117689180566701967e-01,-1.527184982035237226e+00,-1.375015370840704763e-02,1.006841986421937729e-01,-8.761625773651340321e-01,-4.424713547735330543e-01,-3.330070239494065665e-01,0.000000000000000000e+00
5.619504747206596207e-01,-1.721347277542252183e-02,4.813945062759433791e-01,-2.310628848152727991e-17,-1.061812614677628275e-01,-7.114862782045175971e-01,-1.522851988595159023e+00,-1.551074467833300427e-02,7.995555667962538082e-02,-1.035708764224584355e+00,-5.368472741644184643e-01,-4.189059333805399410e-01,0.000000000000000000e+00
5.574669866500492343e-01,-2.068761962991786524e-02,4.785331761247411109e-01,-1.686328213943255299e-17,-1.061812614677628275e-01,-7.113772844407939555e-01,-1.518368519743018341e+00,-1.722303464567335324e-02,5.944782478403284887e-02,-1.194639205238261948e+00,-6.300347074151678717e-01,-5.051566730390604221e-01,0.000000000000000000e+00
5.530419000230683002e-01,-2.414367623754378953e-02,4.756710513766868598e-01,-3.230837909682371751e-17,-1.061812614677628275e-01,-7.114384803718235561e-01,-1.513738179980733012e+00,-1.888823357390509092e-02,3.917029391207711708e-02,-1.352944023080037361e+00,-7.220452215034454113e-01,-5.917285076645140141e-01,0.000000000000000000e+00
5.486739651356236092e-01,-2.758135007593858282e-02,4.728087147533786561e-01,-2.781888504408891709e-17,-1.061812614677628275e-01,-7.116663531051417024e-01,-1.508964622214975293e+00,-2.050751562867136543e-02,1.913262792301097595e-02,-1.510613116217377261e+00,-8.128894109310883520e-01,-6.785910773632772841e-01,0.000000000000000000e+00
5.443619680091243973e-01,-3.100032805228802521e-02,4.699467332672224718e-01,-1.494963654902430722e-17,-1.061812614677628275e-01,-7.120573391246900474e-01,-1.504051542187799129e+00,-2.208202042496061612e-02,-6.551686092033555397e-04,-1.667636181694485131e+00,-9.025769503560266971e-01,-7.657143999476611063e-01,0.000000000000000000e+00
5.401047291770623149e-01,-3.440027800219563198e-02,4.670856584485290619e-01,1.515755555924639633e-17,-1.061812614677628275e-01,-7.126078302231227957e-01,-1.499002672836671657e+00,-2.361285422662905836e-02,-2.018278222647428358e-02,-1.824002737963931864e+00,-9.911166460930413979e-01,-8.530688740973646489e-01,0.000000000000000000e+00
5.359011025174794662e-01,-3.778085017342723562e-02,4.642260265582174306e-01,1.892893906888200813e-17,-1.061812614677628275e-01,-7.133141794565442950e-01,-1.493821778619242702e+00,-2.510109110011568556e-02,-3.943962196852868196e-02,-1.979702147657306233e+00,-1.078516486422018472e+00,-9.406252832038164424e-01,0.000000000000000000e+00
5.317499741295366178e-01,-4.114167869004849848e-02,4.613683587887426052e-01,3.092427150669260236e-18,-1.061812614677628275e-01,-7.141727070881043193e-01,-1.488512649837058444e+00,-2.654777402413677559e-02,-5.841485021828384666e-02,-2.134723640189962968e+00,-1.164783690644741521e+00,-1.028354799763504746e+00,0.000000000000000000e+00
5.276502612524560654e-01,-4.448238299273625518e-02,4.585131614556520740e-01,4.209123367849379719e-18,-1.061812614677628275e-01,-7.151797064887941424e-01,-1.483079096990463253e+00,-2.795391595708511534e-02,-7.709741292770234955e-02,-2.289056334101274182e+00,-1.249924756835255391e+00,-1.116228990193720350e+00,0.000000000000000000e+00
5.236009112251732711e-01,-4.780256925130588197e-02,4.556609261819780654e-01,-9.887512627913959127e-18,-1.061812614677628275e-01,-7.163314499655033529e-01,-1.477524945195193284e+00,-2.932050086379808101e-02,-9.547606914631509567e-02,-2.442689259037907235e+00,-1.333945508232977861e+00,-1.204219819951243275e+00,0.000000000000000000e+00
5.196009004850934421e-01,-5.110183174579781967e-02,4.528121300774623492e-01,-2.225580166640966551e-17,-1.061812614677628275e-01,-7.176241944885479729e-01,-1.471854028688985849e+00,-3.064848470329920721e-02,-1.135394197806334771e-01,-2.595611377294740230e+00,-1.416851138232801954e+00,-1.292299658842571253e+00,0.000000000000000000e+00
5.156492336044055103e-01,-5.437975421278100352e-02,4.499672359144069600e-01,-2.768225663545033856e-17,-1.061812614677628275e-01,-7.190541872930807932e-01,-1.466070185454294794e+00,-3.193879637905828323e-02,-1.312759355190954436e-01,-2.747811604835333377e+00,-1.498646253931889660e+00,-1.380441286422538383e+00,0.000000000000000000e+00
5.117449423624665927e-01,-5.763591115386702129e-02,4.471266923017384598e-01,-3.468754988951772525e-17,-1.061812614677628275e-01,-7.206176713312392179e-01,-1.460177251980738777e+00,-3.319233865325831034e-02,-1.486739838641103206e-01,-2.899278831721662453e+00,-1.579334918198862070e+00,-1.468617897386909732e+00,0.000000000000000000e+00
5.078870848528231896e-01,-6.086986910376260274e-02,4.442909338586791268e-01,-2.898950451812321322e-17,-1.061812614677628275e-01,-7.223108905542159341e-01,-1.454179058188550311e+00,-3.440998902650076879e-02,-1.657218552197149697e-01,-3.050001941890478463e+00,-1.658920690237106976e+00,-1.556803106873085873e+00,0.000000000000000000e+00
5.040747446234925544e-01,-6.408118785553805485e-02,4.414603813892250539e-01,-2.544307916927318070e-17,-1.061812614677628275e-01,-7.241300950059822439e-01,-1.448079422531725058e+00,-3.559260058432628382e-02,-1.824077879906539912e-01,-3.199969832221659871e+00,-1.737406664620352315e+00,-1.644970955591959383e+00,0.000000000000000000e+00
5.003070298491791856e-01,-6.726942164113650091e-02,4.386354420584478442e-01,-2.320422881885345573e-17,-1.061812614677628275e-01,-7.260715457128963379e-01,-1.441882147297049555e+00,-3.674100281187455547e-02,-1.987199926559839458e-01,-3.349171430851809017e+00,-1.814795508785077782e+00,-1.733095914722712294e+00,0.000000000000000000e+00
4.965830725341545127e-01,-7.043412026548434568e-02,4.358165095714651716e-01,-1.980382207522144120e-17,-1.061812614677628275e-01,-7.281315193557872378e-01,-1.435591014112802766e+00,-3.785600237795538198e-02,-2.146466747873544134e-01,-3.497595714693928048e+00,-1.891089498970532690e+00,-1.821152890510747691e+00,0.000000000000000000e+00
4.929020277445769760e-01,-7.357483019290789183e-02,4.330039643557577755e-01,-1.618544036851638333e-17,-1.061812614677628275e-01,-7.303063127136474320e-01,-1.429209779678368264e+00,-3.893838388975320169e-02,-2.301760569893658293e-01,-3.645231726131754613e+00,-1.966290554603591367e+00,-1.909117228517528631e+00,0.000000000000000000e+00
4.892630728690783859e-01,-7.669109558487822997e-02,4.301981737473614120e-01,-1.900961574034528907e-17,-1.061812614677628275e-01,-7.325922468702928958e-01,-1.422742171723745397e+00,-3.998891061933834007e-02,-2.452963997460722023e-01,-3.792068588864428325e+00,-2.040400271131538101e+00,-1.996964717478962204e+00,0.000000000000000000e+00
4.856654069064899049e-01,-7.978245928841927459e-02,4.273994921813197290e-01,-2.002520155442407044e-17,-1.061812614677628275e-01,-7.349856711775941687e-01,-1.416191885205688283e+00,-4.100832520311178953e-02,-2.599960211642917129e-01,-3.938095522884111688e+00,-2.113419951311718226e+00,-2.084671592736685675e+00,0.000000000000000000e+00
4.821082497796256860e-01,-8.284846377481269730e-02,4.246082613866538624e-01,-2.463593094758318063e-17,-1.061812614677628275e-01,-7.374829669710581959e-01,-1.409562578745008121e+00,-4.199735031526484474e-02,-2.742633156106480397e-01,-4.083301858575825172e+00,-2.185350634972505368e+00,-2.172214539213968454e+00,0.000000000000000000e+00
4.785908416740858318e-01,-8.588865202850083647e-02,4.218248105859911945e-01,-3.300925466907475855e-17,-1.061812614677628275e-01,-7.400805510353720695e-01,-1.402857871307724658e+00,-4.295668931629128412e-02,-2.880867712448797469e-01,-4.227677049934613684e+00,-2.256193127264961795e+00,-2.259570693914532136e+00,0.000000000000000000e+00
4.751124424010836345e-01,-8.890256838635944570e-02,4.190494566998855808e-01,-3.670919850324952172e-17,-1.061812614677628275e-01,-7.427748788195409624e-01,-1.396081339130721410e+00,-4.388702687754778009e-02,-3.014549864576076543e-01,-4.371210686901128462e+00,-2.325948025429515287e+00,-2.346717647929221773e+00,0.000000000000000000e+00
4.716723307833407541e-01,-9.188975932773391087e-02,4.162825045557747017e-01,-3.192956044375956536e-17,-1.061812614677628275e-01,-7.455624474027170434e-01,-1.389236512891073305e+00,-4.478902958281721219e-02,-3.143566852253767974e-01,-4.513892506821506778e+00,-2.394615744105958122e+00,-2.433633447940926509e+00,0.000000000000000000e+00
4.682698040631352310e-01,-9.484977421586376911e-02,4.135242471014323185e-01,-3.163013357712882653e-17,-1.061812614677628275e-01,-7.484397982135664318e-01,-1.382326875116460352e+00,-4.566334650779111520e-02,-3.267807314005690134e-01,-4.655712405042485180e+00,-2.462196539219219105e+00,-2.520296597223836255e+00,0.000000000000000000e+00
4.649041773316228143e-01,-9.778216599149991417e-02,4.107749656227095980e-01,-2.777505749285537400e-17,-1.061812614677628275e-01,-7.514035195071736561e-01,-1.375355857832907480e+00,-4.651060977834946958e-02,-3.387161419574940546e-01,-4.796660444656506428e+00,-2.528690530476450871e+00,-2.606686056137552221e+00,0.000000000000000000e+00
4.615747829785900591e-01,-1.006864918197001996e-01,4.080349299652962780e-01,-2.725286816744174012e-17,-1.061812614677628275e-01,-7.544502486048179080e-01,-1.368326840444750836e+00,-4.733143510847990371e-02,-3.501520992196737181e-01,-4.936726865415494991e+00,-2.594097722514109527e+00,-2.692781242121061958e+00,0.000000000000000000e+00
4.582809701618306697e-01,-1.035623136909410991e-01,4.053043987601826492e-01,-6.283131387284209808e-18,-1.061812614677628275e-01,-7.575766739030315167e-01,-1.361243147840636603e+00,-4.812642231864395354e-02,-3.610779620964131853e-01,-5.075902091835208907e+00,-2.658418024736211915e+00,-2.778562029195412286e+00,0.000000000000000000e+00
4.550221042953715989e-01,-1.064091989778032377e-01,4.025836196524688604e-01,-4.519785460869583020e-18,-1.061812614677628275e-01,-7.607795366590911490e-01,-1.354108048718615231e+00,-4.889615583536442711e-02,-3.714832763591671694e-01,-5.214176740514573360e+00,-2.721651269886828484e+00,-2.864008746986913323e+00,0.000000000000000000e+00
4.517975665558062737e-01,-1.092267209486116886e-01,3.998728295331300808e-01,1.130516769978413356e-18,-1.061812614677628275e-01,-7.640556325610552424e-01,-1.346924754122412304e+00,-4.964120517277591238e-02,-3.813577839906435729e-01,-5.351541626697031262e+00,-2.783797231401785144e+00,-2.949102179285891356e+00,0.000000000000000000e+00
4.486067534060232398e-01,-1.120144592394932276e-01,3.971722547733283482e-01,6.085603221676987418e-18,-1.061812614677628275e-01,-7.674018130909199265e-01,-1.339696416180496286e+00,-5.036212539684985917e-02,-3.906914316411547738e-01,-5.487987770102581209e+00,-2.844855639585620821e+00,-3.033823562158116882e+00,0.000000000000000000e+00
4.454490761356489914e-01,-1.147720002863934774e-01,3.944821114608426105e-01,3.934705091954248007e-18,-1.061812614677628275e-01,-7.708149866900863012e-01,-1.332426127038928154e+00,-5.105945757297604415e-02,-3.994743782282637046e-01,-5.623506400060848343e+00,-2.904826196660901250e+00,-3.118154581628211908e+00,0.000000000000000000e+00
4.423239604175503437e-01,-1.174989377186421297e-01,3.918026056381836986e-01,1.870209164348480413e-18,-1.061812614677628275e-01,-7.742921197365371100e-01,-1.325116917978767628e+00,-5.173372919755410415e-02,-4.076970017165604809e-01,-5.758088959976396914e+00,-2.963708590737323956e+00,-3.202077370955635605e+00,0.000000000000000000e+00
4.392308458797705151e-01,-1.201948727157109847e-01,3.891339335419508605e-01,8.937787988160282119e-19,-1.061812614677628275e-01,-7.778302373436206674e-01,-1.317771758708300656e+00,-5.238545461422153271e-02,-4.153499051154109778e-01,-5.891727111158676422e+00,-3.021502508748605820e+00,-3.285574507525485188e+00,0.000000000000000000e+00
4.361691856922982891e-01,-1.228594143288187779e-01,3.864762818429958724e-01,6.779295257306354419e-18,-1.061812614677628275e-01,-7.814264239902498632e-01,-1.310393556820434791e+00,-5.301513541531863161e-02,-4.224239217325516660e-01,-6.024412736049032269e+00,-3.078207648404770236e+00,-3.368629009376817418e+00,0.000000000000000000e+00
4.331384461680941045e-01,-1.254921797690615737e-01,3.838298278869613500e-01,6.573703047197269858e-18,-1.061812614677628275e-01,-7.850778239925780833e-01,-1.302985157405350147e+00,-5.362326082916617220e-02,-4.289101197217308759e-01,-6.156137940877722592e+00,-3.133823729207365183e+00,-3.451224331392092726e+00,0.000000000000000000e+00
4.301381063778221270e-01,-1.280927946637422932e-01,3.811947399347727639e-01,3.396432889013094608e-18,-1.061812614677628275e-01,-7.887816418270893193e-01,-1.295549342808608673e+00,-5.421030809370728371e-02,-4.347998059623228162e-01,-6.286895057783661755e+00,-3.188350502574471612e+00,-3.533344361171517178e+00,0.000000000000000000e+00
4.271676577777587247e-01,-1.306608932825703007e-01,3.785711774026745968e-01,1.063782778619289872e-17,-1.061812614677628275e-01,-7.925351423150815977e-01,-1.288088832524875604e+00,-5.477674281704254106e-02,-4.400845293085897669e-01,-6.416676646429507080e+00,-3.241787761121765588e+00,-3.614973414616334146e+00,0.000000000000000000e+00
4.242266038503709757e-01,-1.331961187353715992e-01,3.759592911014216221e-01,1.704178169278226278e-17,-1.061812614677628275e-01,-7.963356506781671396e-01,-1.280606283217760044e+00,-5.532301932536527744e-02,-4.447560832454572344e-01,-6.545475495143938005e+00,-3.294135347144708348e+00,-3.696096231244689889e+00,0.000000000000000000e+00
4.213144597570785965e-01,-1.356981231429392754e-01,3.733592234742476590e-01,1.338186725809411255e-17,-1.061812614677628275e-01,-8.001805524744859399e-01,-1.273104288856196531e+00,-5.584958099878307991e-02,-4.488065079872665675e-01,-6.673284621622762813e+00,-3.345393160346204819e+00,-3.776697969263828281e+00,0.000000000000000000e+00
4.184307520027341631e-01,-1.381665677826044991e-01,3.707711088332607541e-01,1.794834893603664737e-17,-1.061812614677628275e-01,-8.040672934248118686e-01,-1.265585380958307749e+00,-5.635686059549142174e-02,-4.522280920547460670e-01,-6.800097273219290805e+00,-3.395561164852530567e+00,-3.856764200421510136e+00,0.000000000000000000e+00
